date,station,aqi,split,roll_mean_aqi_7,roll_mean_aqi_30,roll_std_aqi_7,roll_trend_aqi_7,roll_trend_aqi_30,roll_aqi_momentum,roll_episode_flag,roll_mean_pm25_7,roll_mean_pm10_7,roll_std_pm25_7,lag_aqi_1,lag_aqi_7,lag_aqi_14,lag_aqi_30,lag_pm25_1,lag_pm25_7,lag_pm10_1,lag_co_1,lag_no2_1,lag_temperature_1,lag_wind_speed_1,pm25,pm10,co,no2,o3,so2,nh3,temperature,humidity,wind_speed,pressure,sin_month,cos_month,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,season_Winter,season_Monsoon,season_Summer,season_Spring,year,quarter,is_weekend,is_covid_lockdown,is_diwali,is_stubble_burning,aqi_saturated,station_encoded,station_season_mean_winter,interact_pm25_humidity,interact_pm25_pm10_ratio,interact_co_pm25,interact_pm10_wind_accum,interact_temp_o3,interact_lag_aqi1_winter,interact_wind_speed_sq,interact_pm25_stubble
2020-01-18,noida_sector_1,370.0,train,350.0,390.4,8.426149773178942,-2.5357142857142856,-4.372413793103449,-4.3333,1,185.44285714285715,309.9142857142857,10.699666216425443,335.0,356.0,335.0,390.0,166.3,193.6,333.4,2.67,48.1,14.4,5.4,212.2,299.8,2.46,47.1,23.5,10.5,22.5,14.8,80.7,5.1,1031.9,0.5,0.866025,0.304719,0.952442,-0.974928,-0.222521,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,171.2454,0.7078,522.012,49.1475,3.478,335.0,26.01,0.0
2020-01-19,noida_sector_1,373.0,train,352.0,389.73333333333335,11.269427669586436,0.4642857142857143,-4.506785317018909,-2.6667,1,188.1,316.3142857142857,14.645135711220368,370.0,349.0,331.0,434.0,212.2,184.0,299.8,2.46,47.1,14.8,5.1,215.0,283.8,2.49,38.7,30.1,10.7,20.5,15.9,83.4,0.8,1033.3,0.5,0.866025,0.321058,0.94706,-0.781831,0.62349,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,179.31,0.7576,535.35,157.6667,4.7859,370.0,0.64,0.0
2020-01-20,noida_sector_1,338.0,train,355.42857142857144,387.7,13.611969522657224,2.2857142857142856,-4.309454949944382,3.9048,1,192.52857142857144,314.11428571428576,17.589742682004058,373.0,355.0,340.0,413.0,215.0,191.6,283.8,2.49,38.7,15.9,0.8,170.5,308.5,2.8,54.7,29.4,9.3,12.7,11.8,76.0,5.7,1031.9,0.5,0.866025,0.337301,0.941397,0.0,1.0,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,129.58,0.5527,477.4,46.0448,3.4692,373.0,32.49,0.0
2020-01-21,noida_sector_1,335.0,train,353.0,385.2,15.132745950422834,0.3571428571428571,-4.455617352614016,7.3333,1,189.51428571428573,313.0285714285714,19.481566378797485,338.0,353.0,347.0,500.0,170.5,188.9,308.5,2.8,54.7,11.8,5.7,166.7,328.6,2.31,51.3,27.6,9.4,16.9,13.6,80.4,6.5,1031.9,0.5,0.866025,0.353445,0.935455,0.781831,0.62349,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,134.0268,0.5073,385.077,43.8133,3.7536,338.0,42.25,0.0
2020-01-22,noida_sector_1,351.0,train,350.42857142857144,379.7,16.591736325223987,-1.5714285714285714,-3.987764182424917,-1.7619,1,186.34285714285716,318.92857142857144,21.318603545798148,335.0,359.0,377.0,445.0,166.7,196.8,328.6,2.31,51.3,13.6,6.5,187.0,265.2,2.52,43.9,27.2,9.3,16.2,14.2,83.5,3.9,1032.1,0.5,0.866025,0.369484,0.929237,0.974928,-0.222521,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,156.145,0.7051,471.24,54.1224,3.8624,335.0,15.21,0.0
2020-01-23,noida_sector_1,364.0,train,349.2857142857143,376.56666666666666,16.17317002233864,-0.2857142857142857,-3.7225806451612895,-7.9524,1,184.94285714285712,311.74285714285713,20.833695234953293,351.0,343.0,367.0,438.0,187.0,176.9,265.2,2.52,43.9,14.2,3.9,203.7,301.5,2.54,42.2,25.7,9.2,15.5,10.0,73.1,8.3,1029.6,0.5,0.866025,0.385413,0.922744,0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,148.9047,0.6756,517.398,32.4194,2.57,351.0,68.89,0.0
2020-01-24,noida_sector_1,335.0,train,352.2857142857143,374.1,16.750266522401024,0.3928571428571428,-3.379977753058955,-2.2857,1,188.77142857142852,302.9714285714286,21.55919867757405,364.0,335.0,344.0,418.0,203.7,166.3,301.5,2.54,42.2,10.0,8.3,165.6,308.7,2.18,50.5,36.6,7.6,21.1,12.9,78.4,0.8,1033.5,0.5,0.866025,0.401229,0.915978,-0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,129.8304,0.5364,361.008,171.5,4.7214,364.0,0.64,0.0
2020-01-25,noida_sector_1,346.0,train,352.2857142857143,371.3333333333333,16.750266522401024,-3.928571428571429,-3.329477196885428,-2.2857,1,188.67142857142852,299.4428571428571,21.68207510715808,335.0,370.0,356.0,440.0,165.6,212.2,308.7,2.18,50.5,12.9,0.8,180.7,268.2,2.72,43.0,46.3,8.4,14.2,12.6,78.5,2.1,1031.7,0.5,0.866025,0.416926,0.90894,-0.974928,-0.222521,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,141.8495,0.6738,491.504,86.5161,5.8338,335.0,4.41,0.0
2020-01-26,noida_sector_1,366.0,train,348.85714285714283,368.2,14.870872776770788,-2.071428571428572,-3.0193548387096776,-0.5238,1,184.17142857142852,294.92857142857144,19.10006232849617,346.0,373.0,349.0,449.0,180.7,215.0,268.2,2.72,43.0,12.6,2.1,206.6,296.5,2.64,50.8,31.9,10.3,9.6,12.7,86.3,2.4,1030.9,0.5,0.866025,0.432499,0.901634,-0.781831,0.62349,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,178.2958,0.6968,545.424,87.2059,4.0513,346.0,5.76,0.0
2020-01-27,noida_sector_1,340.0,train,347.85714285714283,365.4333333333333,13.107613200334022,3.2142857142857144,-2.47630700778643,1.1429,1,182.97142857142856,296.74285714285713,16.98741831334112,366.0,338.0,355.0,458.0,206.6,170.5,296.5,2.64,50.8,12.7,2.4,172.1,283.4,2.5,47.4,30.9,11.0,20.5,12.3,75.8,4.2,1031.9,0.5,0.866025,0.447945,0.894061,0.0,1.0,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,130.4518,0.6073,430.25,54.5,3.8007,366.0,17.64,0.0
2020-01-28,noida_sector_1,340.0,train,348.1428571428572,361.5,12.876704695284827,0.9642857142857144,-2.0020022246941047,2.5238,1,183.2,293.15714285714284,16.80138883148424,340.0,335.0,353.0,500.0,172.1,166.7,283.4,2.5,47.4,12.3,4.2,172.4,249.2,2.63,47.1,23.4,8.5,15.0,11.1,79.4,4.7,1034.7,0.5,0.866025,0.463258,0.886224,0.781831,0.62349,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,136.8856,0.6918,453.412,43.7193,2.5974,340.0,22.09,0.0
2020-01-29,noida_sector_1,348.0,train,348.85714285714283,356.1666666666667,12.14397753934994,-1.7857142857142858,-1.1855394883203558,-0.1905,1,184.01428571428573,281.81428571428575,15.986810039471688,340.0,351.0,359.0,461.0,172.4,187.0,249.2,2.63,47.1,11.1,4.7,182.7,261.1,2.77,42.6,34.1,15.4,17.1,8.9,88.3,2.4,1031.8,0.5,0.866025,0.478434,0.878124,0.974928,-0.222521,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,161.3241,0.6997,506.079,76.7941,3.0349,340.0,5.76,0.0
2020-01-30,noida_sector_1,359.0,train,348.42857142857144,352.4,12.10863525006405,-1.5714285714285714,-0.5152391546162401,-5.7619,1,183.4,281.2285714285714,15.935494971919033,348.0,364.0,343.0,438.0,182.7,203.7,261.1,2.77,42.6,8.9,2.4,197.8,270.8,2.63,39.3,28.6,8.4,19.1,12.9,85.4,2.7,1032.3,0.5,0.866025,0.493468,0.869764,0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,168.9212,0.7304,520.214,73.1892,3.6894,348.0,7.29,0.0
2020-01-31,noida_sector_1,366.0,train,347.7142857142857,349.76666666666665,11.14621439046202,1.7857142857142858,0.1176863181312569,1.2857,1,182.55714285714288,276.8428571428572,14.798294625043104,359.0,335.0,335.0,353.0,197.8,165.6,270.8,2.63,39.3,12.9,2.7,206.5,248.7,2.54,49.3,39.0,11.4,17.8,16.3,71.0,2.7,1031.3,0.5,0.866025,0.508356,0.861147,-0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,146.615,0.8303,524.51,67.2162,6.357,359.0,7.29,0.0
2020-02-01,noida_sector_1,333.0,train,352.1428571428572,350.2,11.408017231004546,1.9285714285714288,0.2447163515016685,5.5238,1,188.40000000000003,268.2714285714286,15.059216447081926,366.0,346.0,370.0,355.0,206.5,180.7,248.7,2.54,49.3,16.3,2.7,163.9,290.8,2.2,62.9,32.4,11.7,17.4,14.1,81.2,5.7,1031.6,0.866025,0.5,0.523094,0.852275,-0.974928,-0.222521,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,133.0868,0.5636,360.58,43.403,4.5684,366.0,32.49,0.0
2020-02-02,noida_sector_1,340.0,train,350.2857142857143,349.46666666666664,13.450084085417627,-1.0,0.1668520578420467,2.381,1,186.0,271.5,17.613063333788926,333.0,366.0,373.0,329.0,163.9,206.6,290.8,2.2,62.9,14.1,5.7,173.1,346.5,2.69,55.3,22.3,10.2,15.1,12.6,66.9,4.7,1033.7,0.866025,0.5,0.537677,0.843151,-0.781831,0.62349,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,115.8039,0.4996,465.639,60.7895,2.8098,333.0,22.09,0.0
2020-02-03,noida_sector_1,347.0,train,346.57142857142856,349.8333333333333,11.886366740335896,0.1428571428571428,-0.0353726362625139,-0.2381,1,181.2142857142857,278.6428571428572,15.508323418027798,340.0,340.0,338.0,335.0,173.1,172.1,346.5,2.69,55.3,12.6,4.7,181.1,209.6,2.7,45.7,42.4,12.6,19.1,11.2,83.7,5.1,1030.1,0.866025,0.5,0.552101,0.833777,0.0,1.0,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,151.5807,0.864,488.97,34.3607,4.7488,340.0,26.01,0.0
2020-02-04,noida_sector_1,349.0,train,347.57142857142856,350.2333333333333,11.53049786229668,-0.75,-0.1559510567296996,-7.5714,1,182.5,268.1,14.991219652407285,347.0,340.0,335.0,331.0,181.1,172.4,209.6,2.7,45.7,11.2,5.1,183.9,326.5,2.91,60.2,42.4,9.2,17.6,13.9,83.5,7.0,1030.0,0.866025,0.5,0.566362,0.824157,0.781831,0.62349,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,153.5565,0.5632,535.149,40.8125,5.8936,347.0,49.0,0.0
2020-02-05,noida_sector_1,356.0,train,348.85714285714283,350.8333333333333,11.03673519703943,-1.6785714285714286,-0.296551724137931,-3.5238,1,184.14285714285717,279.1428571428572,14.314777579233104,349.0,348.0,351.0,340.0,183.9,182.7,326.5,2.91,60.2,13.9,7.0,192.9,237.8,2.36,50.0,23.0,12.4,17.8,13.2,74.8,4.7,1029.0,0.866025,0.5,0.580455,0.814292,0.974928,-0.222521,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,144.2892,0.8112,455.244,41.7193,3.036,349.0,22.09,0.0
2020-02-06,noida_sector_1,339.0,train,350.0,351.3666666666667,11.34313301811761,-1.0357142857142858,-0.3379310344827586,0.6667,1,185.6,275.81428571428575,14.658444665108895,356.0,359.0,364.0,347.0,192.9,197.8,237.8,2.36,50.0,13.2,4.7,171.4,259.3,3.07,58.2,18.7,11.7,22.4,13.4,79.4,3.0,1030.0,0.866025,0.5,0.594376,0.804187,0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,136.0916,0.661,526.198,64.825,2.5058,356.0,9.0,0.0
2020-02-07,noida_sector_1,359.0,train,347.1428571428572,351.1,11.216484467495684,-0.9285714285714286,-0.4478309232480534,0.8571,1,181.82857142857145,274.1714285714285,14.39012558269625,339.0,366.0,335.0,377.0,171.4,206.5,259.3,3.07,58.2,13.4,3.0,197.0,300.3,2.58,54.1,42.2,10.9,17.4,10.8,77.1,5.4,1029.1,0.866025,0.5,0.608121,0.793844,-0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,151.887,0.656,508.26,46.9219,4.5576,339.0,29.16,0.0
2020-02-08,noida_sector_1,355.0,train,346.1428571428572,350.5,9.423880506965988,3.0357142857142856,-0.2182424916573971,5.1905,1,180.47142857142856,281.54285714285714,11.909759903223664,359.0,333.0,346.0,367.0,197.0,163.9,300.3,2.58,54.1,10.8,5.4,192.1,287.9,2.61,39.3,33.7,13.3,15.4,14.1,81.7,7.4,1028.0,0.866025,0.5,0.621687,0.783266,-0.974928,-0.222521,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,156.9457,0.6672,501.381,34.2738,4.7517,359.0,54.76,0.0
2020-02-09,noida_sector_1,342.0,train,349.2857142857143,350.1,7.846746368493954,2.107142857142857,-0.0754171301446051,1.7143,1,184.5,281.12857142857143,9.983820244111207,355.0,340.0,366.0,344.0,192.1,173.1,287.9,2.61,39.3,14.1,7.4,175.1,289.6,2.37,49.7,33.1,10.2,19.8,15.2,74.5,4.5,1029.8,0.866025,0.5,0.635068,0.772456,-0.781831,0.62349,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,130.4495,0.6046,414.987,52.6545,5.0312,355.0,20.25,0.0
2020-02-10,noida_sector_1,366.0,train,349.57142857142856,350.03333333333336,7.480132415433896,0.0,-0.1697441601779755,2.4286,1,184.78571428571428,273.0,9.625388056496927,342.0,347.0,340.0,356.0,175.1,181.1,289.6,2.37,49.7,15.2,4.5,205.8,267.6,2.68,33.4,34.3,4.9,11.7,13.7,73.6,4.8,1029.1,0.866025,0.5,0.648262,0.761418,0.0,1.0,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,151.4688,0.7691,551.544,46.1379,4.6991,342.0,23.04,0.0
2020-02-11,noida_sector_1,375.0,train,352.2857142857143,350.3666666666667,9.551863443231095,1.3928571428571428,-0.0255839822024471,2.0476,1,188.3142857142857,281.2857142857143,12.22530552739513,366.0,349.0,340.0,349.0,205.8,183.9,267.6,2.68,33.4,13.7,4.8,218.0,237.0,2.56,53.9,29.0,14.3,18.3,13.2,75.5,5.5,1031.1,0.866025,0.5,0.661263,0.750154,0.781831,0.62349,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,164.59,0.9198,558.08,36.4615,3.828,366.0,30.25,0.0
2020-02-12,noida_sector_1,376.0,train,356.0,351.2333333333333,12.622730819175636,3.357142857142857,0.1239154616240267,5.0,1,193.18571428571428,268.5,16.29104340544717,375.0,356.0,348.0,355.0,218.0,192.9,237.0,2.56,53.9,13.2,5.5,219.0,312.2,2.55,43.8,40.1,12.8,15.8,14.3,70.5,1.1,1029.1,0.866025,0.5,0.674069,0.738668,0.974928,-0.222521,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,154.395,0.7015,558.45,148.6667,5.7343,375.0,1.21,0.0
2020-02-13,noida_sector_1,377.0,train,358.85714285714283,351.93333333333334,14.7131298667625,5.5,0.3096774193548387,13.4762,1,196.9142857142857,279.12857142857143,18.979675846498758,376.0,339.0,359.0,353.0,219.0,171.4,312.2,2.55,43.8,14.3,1.1,220.2,311.0,2.15,41.8,27.9,9.9,21.4,13.9,69.7,0.8,1031.1,0.866025,0.5,0.686676,0.726964,0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,153.4794,0.708,473.43,172.7778,3.8781,376.0,0.64,0.0
2020-02-14,noida_sector_1,319.0,train,364.2857142857143,352.7333333333333,13.085797462826427,4.607142857142857,0.478754171301446,11.7143,1,203.8857142857143,286.5142857142857,16.893828120692774,377.0,359.0,366.0,359.0,220.2,197.0,311.0,2.15,41.8,13.9,0.8,145.6,291.0,2.42,40.3,33.6,11.8,17.1,13.9,77.1,3.0,1029.5,0.866025,0.5,0.699079,0.715044,-0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,112.2576,0.5003,352.352,72.75,4.6704,377.0,9.0,0.0
2020-02-15,noida_sector_1,340.0,train,358.57142857142856,351.4,21.68607189616742,-1.0,0.3043381535038932,-1.2381,1,196.54285714285717,285.18571428571425,27.942790193708223,319.0,355.0,333.0,343.0,145.6,192.1,291.0,2.42,40.3,13.9,3.0,172.2,306.0,2.34,45.5,27.4,10.1,11.3,13.8,65.1,6.0,1030.1,0.866025,0.5,0.711276,0.702913,-0.974928,-0.222521,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,112.1022,0.5627,402.948,43.7143,3.7812,319.0,36.0,0.0
2020-02-16,noida_sector_1,332.0,train,356.42857142857144,351.3,22.80977234182195,-3.5,0.1728587319243603,-11.0952,1,193.7,287.7714285714286,29.4422032690049,340.0,342.0,340.0,335.0,172.2,175.1,306.0,2.34,45.5,13.8,6.0,162.2,303.5,2.57,44.0,20.3,12.9,19.4,12.2,76.9,5.3,1026.3,0.866025,0.5,0.723262,0.690574,-0.781831,0.62349,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,124.7318,0.5344,416.854,48.1746,2.4766,340.0,28.09,0.0
2020-02-17,noida_sector_1,333.0,train,355.0,351.2,24.13848932030959,-8.178571428571429,-0.0640711902113459,-24.6667,1,191.8571428571429,289.75714285714287,31.154392795820264,332.0,366.0,347.0,370.0,162.2,205.8,303.5,2.57,44.0,12.2,5.3,164.1,301.6,2.57,36.8,27.1,8.0,14.9,10.5,79.4,2.3,1027.3,0.866025,0.5,0.735034,0.678031,0.0,1.0,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,130.2954,0.5441,421.737,91.3939,2.8455,332.0,5.29,0.0
2020-02-18,noida_sector_1,336.0,train,350.2857142857143,349.96666666666664,24.84427691115473,-8.964285714285714,-0.0518353726362624,-15.2857,1,185.9,294.61428571428576,32.01879656285341,333.0,375.0,349.0,373.0,164.1,218.0,301.6,2.57,36.8,10.5,2.3,168.0,202.7,2.28,34.8,26.0,11.5,18.0,12.9,75.9,4.7,1029.9,0.866025,0.5,0.746588,0.665287,0.781831,0.62349,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,127.512,0.8288,383.04,35.5614,3.354,333.0,22.09,0.0
2020-02-19,noida_sector_1,331.0,train,344.7142857142857,348.7333333333333,22.65475877686947,-6.964285714285714,0.0169076751946607,-11.0476,1,178.75714285714284,289.7142857142857,29.109211436867223,336.0,376.0,356.0,338.0,168.0,219.0,202.7,2.28,34.8,12.9,4.7,161.1,272.0,2.44,40.1,33.0,7.8,13.0,13.5,80.6,0.8,1028.2,0.866025,0.5,0.757922,0.652346,0.974928,-0.222521,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,129.8466,0.5923,393.084,151.1111,4.455,336.0,0.64,0.0
2020-02-20,noida_sector_1,350.0,train,338.2857142857143,348.5,18.25481019452555,-3.9642857142857135,-0.171523915461624,-4.9524,1,170.48571428571427,283.9714285714286,23.44301093939946,331.0,377.0,339.0,335.0,161.1,220.2,272.0,2.44,40.1,13.5,0.8,186.2,299.6,2.17,41.2,39.4,12.0,17.2,12.3,74.4,4.2,1027.6,0.866025,0.5,0.769031,0.639212,0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,138.5328,0.6215,404.054,57.6154,4.8462,331.0,17.64,0.0
2020-02-21,noida_sector_1,330.0,train,334.42857142857144,349.0,9.431456989905914,2.821428571428572,-0.2549499443826474,4.5714,1,165.62857142857143,282.3428571428572,12.299961285267637,350.0,319.0,359.0,351.0,186.2,145.6,299.6,2.17,41.2,12.3,4.2,160.2,274.4,2.68,34.7,27.5,12.6,19.7,15.4,72.7,7.7,1026.4,0.866025,0.5,0.779913,0.625889,-0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,116.4654,0.5838,429.336,31.5402,4.235,350.0,59.29,0.0
2020-02-22,noida_sector_1,336.0,train,336.0,348.3,7.047458170626377,0.1428571428571428,-0.3637374860956618,1.0,1,167.71428571428572,279.9714285714286,9.179765532851746,330.0,340.0,355.0,364.0,160.2,172.2,274.4,2.68,34.7,15.4,7.7,167.0,270.0,2.73,47.6,15.8,10.6,21.8,14.5,72.4,6.7,1028.4,0.866025,0.5,0.790563,0.61238,-0.974928,-0.222521,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,120.908,0.6185,455.91,35.0649,2.291,330.0,44.89,0.0
2020-02-23,noida_sector_1,308.0,train,335.42857142857144,347.3666666666667,6.827814263665222,0.7142857142857143,-0.3348164627363737,3.2381,1,166.97142857142856,274.8285714285714,8.964134887748568,336.0,332.0,342.0,335.0,167.0,162.2,270.0,2.73,47.6,14.5,6.7,131.6,244.1,2.18,45.9,25.6,7.5,14.7,14.0,75.1,2.6,1027.5,0.866025,0.5,0.80098,0.598691,-0.781831,0.62349,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,98.8316,0.5391,286.888,67.8056,3.584,336.0,6.76,0.0
2020-02-24,noida_sector_1,322.0,train,332.0,346.46666666666664,12.503332889010071,-2.7142857142857144,-0.6740823136818688,-7.3333,1,162.6,266.3428571428572,16.21079886989014,308.0,333.0,366.0,346.0,131.6,164.1,244.1,2.18,45.9,14.0,2.6,149.7,311.7,1.94,37.2,27.3,12.2,15.8,13.7,79.3,4.8,1028.7,0.866025,0.5,0.81116,0.584824,0.0,1.0,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,118.7121,0.4803,290.418,53.7414,3.7401,308.0,23.04,0.0
2020-02-25,noida_sector_1,315.0,train,330.42857142857144,345.6666666666667,13.036578575395117,-3.642857142857143,-0.8351501668520578,-8.4286,1,160.54285714285714,267.7857142857143,16.888246123943308,322.0,336.0,375.0,366.0,149.7,168.0,311.7,1.94,37.2,13.7,4.8,139.5,299.0,2.1,32.5,40.3,11.0,21.8,12.6,77.1,6.6,1029.2,0.866025,0.5,0.8211,0.570784,0.781831,0.62349,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,107.5545,0.4666,292.95,39.3421,5.0778,322.0,43.56,0.0
2020-02-26,noida_sector_1,343.0,train,327.42857142857144,343.96666666666664,13.926678748088335,-4.5,-0.892769744160178,-12.4286,1,156.47142857142856,281.54285714285714,18.17706561262677,315.0,331.0,376.0,340.0,139.5,161.1,299.0,2.1,32.5,12.6,6.6,176.9,265.6,2.41,31.4,28.6,13.3,19.7,14.9,77.1,6.9,1026.5,0.866025,0.5,0.830797,0.556576,0.974928,-0.222521,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,136.3899,0.666,426.329,33.6203,4.2614,315.0,47.61,0.0
2020-02-27,noida_sector_1,333.0,train,329.1428571428572,344.06666666666666,15.126451130704645,-2.321428571428572,-0.9263626251390432,-2.4762,1,158.72857142857143,280.62857142857143,19.759699245832188,343.0,350.0,377.0,340.0,176.9,186.2,265.6,2.41,31.4,14.9,6.9,163.2,257.9,2.05,50.7,22.8,8.3,15.6,15.9,74.5,3.2,1027.1,0.866025,0.5,0.840248,0.542202,0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,121.584,0.6328,334.56,61.4048,3.6252,343.0,10.24,0.0
2020-02-28,noida_sector_1,328.0,train,326.7142857142857,343.8333333333333,12.32496498594772,1.0714285714285714,-1.025806451612903,3.619,1,155.44285714285712,274.6714285714285,15.981328391059376,333.0,330.0,319.0,348.0,163.2,160.2,257.9,2.05,50.7,15.9,3.2,156.8,270.1,2.34,48.0,40.7,9.6,15.1,16.1,82.5,5.7,1027.5,0.866025,0.5,0.84945,0.527668,-0.433884,-0.900969,1,0,0,0,2020,1,0,0,0,0,0,0,405.8392,129.36,0.5805,366.912,40.3134,6.5527,333.0,32.49,0.0
2020-02-29,noida_sector_1,276.0,train,326.42857142857144,343.1666666666667,12.259107401674484,1.6785714285714286,-1.0992213570634035,8.2381,1,154.95714285714283,274.0571428571429,15.863885310442708,328.0,336.0,340.0,359.0,156.8,167.0,270.1,2.34,48.0,16.1,5.7,112.9,264.1,2.05,40.3,32.6,11.4,16.6,15.3,71.5,6.3,1024.7,0.866025,0.5,0.858402,0.512978,-0.974928,-0.222521,1,0,0,0,2020,1,1,0,0,0,0,0,405.8392,80.7235,0.4275,231.445,36.1781,4.9878,328.0,39.69,0.0
2020-03-01,noida_sector_1,328.0,train,317.85714285714283,340.4,21.751847212201163,-2.357142857142857,-1.4233592880978865,-5.5238,1,147.22857142857143,273.2142857142857,21.27453205797317,276.0,308.0,332.0,366.0,112.9,131.6,264.1,2.05,40.3,15.3,6.3,156.9,239.7,2.07,40.1,32.4,7.3,21.7,16.8,68.5,4.0,1027.5,1.0,0.0,0.867099,0.498137,-0.781831,0.62349,0,0,0,1,2020,1,1,0,0,0,0,0,405.8392,107.4765,0.6546,324.783,47.94,5.4432,0.0,16.0,0.0
2020-03-02,noida_sector_1,331.0,train,320.7142857142857,339.1333333333333,21.553919100050265,-2.6785714285714284,-1.3268075639599557,-10.0476,1,150.84285714285716,272.5857142857143,20.303846691605223,328.0,322.0,333.0,333.0,156.9,149.7,239.7,2.07,40.1,16.8,4.0,160.8,252.6,2.62,47.9,13.1,10.8,15.6,11.6,64.9,7.8,1026.1,1.0,0.0,0.875539,0.483147,0.0,1.0,0,0,0,1,2020,1,0,0,0,0,0,0,405.8392,104.3592,0.6366,421.296,28.7045,1.5196,0.0,60.84,0.0
2020-03-03,noida_sector_1,305.0,train,322.0,339.06666666666666,21.9089023002085,-1.3928571428571428,-1.421579532814238,-10.3333,1,152.42857142857142,264.1428571428572,20.630536774865245,331.0,315.0,336.0,340.0,160.8,139.5,252.6,2.62,47.9,11.6,7.8,126.7,307.6,2.58,34.3,21.4,12.4,16.0,16.4,68.0,6.8,1024.4,1.0,0.0,0.88372,0.468015,0.781831,0.62349,0,0,0,1,2020,1,0,0,0,0,0,0,405.8392,86.156,0.4119,326.886,39.4359,3.5096,0.0,46.24,0.0
2020-03-04,noida_sector_1,334.0,train,320.57142857142856,337.9,22.751242770871453,-4.214285714285714,-1.6349276974416018,0.7619,1,150.6,265.37142857142857,22.454101332867552,305.0,343.0,331.0,347.0,126.7,176.9,307.6,2.58,34.3,16.4,6.8,164.2,248.7,2.18,36.0,21.1,9.2,13.1,12.3,70.4,1.9,1025.9,1.0,0.0,0.89164,0.452745,0.974928,-0.222521,0,0,0,1,2020,1,0,0,0,0,0,0,405.8392,115.5968,0.6602,357.956,85.7586,2.5953,0.0,3.61,0.0
2020-03-05,noida_sector_1,311.0,train,319.2857142857143,337.46666666666664,21.49196970742436,0.4285714285714285,-1.5973303670745274,4.0476,1,148.78571428571428,262.95714285714286,20.3934163045686,334.0,333.0,350.0,349.0,164.2,163.2,248.7,2.18,36.0,12.3,1.9,135.4,242.0,2.38,38.3,24.2,10.8,19.3,15.3,71.0,4.5,1026.3,1.0,0.0,0.899296,0.43734,0.433884,-0.900969,0,0,0,1,2020,1,0,0,0,0,0,0,405.8392,96.134,0.5595,322.252,44.0,3.7026,0.0,20.25,0.0
2020-03-06,noida_sector_1,332.0,train,316.1428571428572,336.2,20.74792014820469,1.5,-1.6885428253615125,0.5238,1,144.81428571428572,260.6857142857143,19.817284423067992,311.0,328.0,330.0,356.0,135.4,156.8,242.0,2.38,38.3,15.3,4.5,161.8,239.9,2.42,52.7,28.6,14.1,23.5,17.7,76.8,6.5,1026.1,1.0,0.0,0.906686,0.421806,-0.433884,-0.900969,0,0,0,1,2020,1,0,0,0,0,0,0,405.8392,124.2624,0.6744,391.556,31.9867,5.0622,0.0,42.25,0.0
