date,station,aqi,aqi_category,pm25,pm10,no2,nh3,so2,co,o3,pb,temperature,humidity,wind_speed,wind_direction,pressure,year,month,day_of_week,day_of_year,season,aqi_saturated,split
2018-02-01,noida_sector_1,444.0,Severe,314.1,474.8,67.3,27.6,12.3,3.55,20.6,0.1,13.1,85.0,2.8,335.0,1032.1,2018,2,3,32,Winter,0,Train
2018-02-02,noida_sector_1,465.0,Severe,256.7,495.4,72.3,27.3,14.0,3.98,33.2,0.12,10.3,73.3,4.6,271.0,1032.6,2018,2,4,33,Winter,0,Train
2018-02-03,noida_sector_1,425.0,Severe,287.6,450.1,72.0,26.1,14.5,3.55,28.5,0.1,13.5,79.7,5.5,342.0,1031.6,2018,2,5,34,Winter,0,Train
2018-02-04,noida_sector_1,410.0,Severe,248.4,440.4,68.6,30.2,16.4,3.45,33.3,0.11,12.4,78.6,4.8,286.0,1030.4,2018,2,6,35,Winter,0,Train
2018-02-05,noida_sector_1,402.0,Severe,254.1,416.7,71.0,32.9,16.9,4.12,29.4,0.11,12.9,81.5,6.6,345.0,1030.2,2018,2,0,36,Winter,0,Train
2018-02-06,noida_sector_1,488.0,Severe,233.2,518.2,64.7,20.5,15.4,4.07,39.0,0.1,13.5,81.8,4.9,335.0,1032.0,2018,2,1,37,Winter,0,Train
2018-02-07,noida_sector_1,406.0,Severe,259.9,414.4,71.6,27.5,13.0,3.85,44.6,0.1,14.1,82.8,4.1,308.0,1030.1,2018,2,2,38,Winter,0,Train
2018-02-08,noida_sector_1,397.0,Very Poor,245.0,427.7,64.5,22.6,10.7,3.49,24.5,0.1,10.2,71.0,5.8,300.0,1032.2,2018,2,3,39,Winter,0,Train
2018-02-09,noida_sector_1,481.0,Severe,261.4,511.0,67.5,25.8,13.5,3.94,42.1,0.11,13.2,75.6,7.8,30.0,1030.1,2018,2,4,40,Winter,0,Train
2018-02-10,noida_sector_1,412.0,Severe,268.5,433.7,75.0,25.0,12.1,3.71,35.2,0.09,10.3,76.6,10.3,359.0,1031.6,2018,2,5,41,Winter,0,Train
2018-02-11,noida_sector_1,460.0,Severe,262.8,490.7,63.5,28.4,16.3,3.49,28.0,0.11,16.7,71.8,6.1,332.0,1027.6,2018,2,6,42,Winter,0,Train
2018-02-12,noida_sector_1,500.0,Severe,293.0,550.8,60.4,30.1,14.1,3.7,23.5,0.11,12.5,72.2,5.4,339.0,1031.2,2018,2,0,43,Winter,1,Train
2018-02-13,noida_sector_1,413.0,Severe,270.3,398.7,59.5,28.6,15.7,3.36,28.7,0.11,15.0,75.0,6.3,357.0,1029.7,2018,2,1,44,Winter,0,Train
2018-02-14,noida_sector_1,414.0,Severe,272.4,356.5,75.5,26.1,12.1,3.54,29.4,0.1,12.4,77.3,3.3,303.0,1030.8,2018,2,2,45,Winter,0,Train
2018-02-15,noida_sector_1,389.0,Very Poor,236.5,341.4,74.5,24.2,15.5,3.7,34.5,0.1,11.3,77.0,5.7,349.0,1029.3,2018,2,3,46,Winter,0,Train
2018-02-16,noida_sector_1,428.0,Severe,276.7,458.9,73.2,24.7,18.4,3.77,27.0,0.11,10.9,77.3,5.7,12.0,1029.6,2018,2,4,47,Winter,0,Train
2018-02-17,noida_sector_1,402.0,Severe,253.5,421.2,63.1,28.7,17.9,3.59,39.7,0.11,11.9,81.7,4.8,348.0,1030.6,2018,2,5,48,Winter,0,Train
2018-02-18,noida_sector_1,425.0,Severe,287.7,393.6,67.2,25.9,11.2,3.77,32.9,0.11,13.9,67.9,0.8,319.0,1029.1,2018,2,6,49,Winter,0,Train
2018-02-19,noida_sector_1,392.0,Very Poor,229.6,423.7,66.6,31.7,17.1,3.71,31.2,0.11,14.4,69.9,5.3,7.0,1029.9,2018,2,0,50,Winter,0,Train
2018-02-20,noida_sector_1,390.0,Very Poor,230.9,422.5,70.9,27.1,13.2,3.91,32.2,0.1,13.5,80.7,2.9,14.0,1027.5,2018,2,1,51,Winter,0,Train
2018-02-21,noida_sector_1,411.0,Severe,267.9,414.9,67.1,24.9,16.8,3.15,38.2,0.1,15.2,72.7,7.2,310.0,1026.2,2018,2,2,52,Winter,0,Train
2018-02-22,noida_sector_1,384.0,Very Poor,230.4,415.9,65.2,27.9,16.3,3.96,39.2,0.09,13.4,74.6,1.3,342.0,1025.1,2018,2,3,53,Winter,0,Train
2018-02-23,noida_sector_1,415.0,Severe,273.2,407.4,63.3,25.0,17.7,3.7,32.6,0.11,11.6,76.4,2.6,318.0,1027.8,2018,2,4,54,Winter,0,Train
2018-02-24,noida_sector_1,412.0,Severe,269.0,437.5,79.5,17.4,16.1,3.56,27.7,0.09,15.7,75.1,5.2,356.0,1029.2,2018,2,5,55,Winter,0,Train
2018-02-25,noida_sector_1,392.0,Very Poor,197.3,424.0,61.1,21.4,14.5,3.73,24.2,0.1,15.0,70.6,3.2,19.0,1026.9,2018,2,6,56,Winter,0,Train
2018-02-26,noida_sector_1,411.0,Severe,267.0,351.8,65.7,26.9,15.6,3.88,27.5,0.09,14.8,74.1,7.6,308.0,1027.4,2018,2,0,57,Winter,0,Train
2018-02-27,noida_sector_1,387.0,Very Poor,233.6,386.8,54.9,28.7,17.3,3.73,29.2,0.09,12.9,74.3,5.0,330.0,1028.4,2018,2,1,58,Winter,0,Train
2018-02-28,noida_sector_1,399.0,Very Poor,248.8,401.9,63.2,29.9,16.6,3.42,47.3,0.1,16.0,71.1,6.2,325.0,1026.8,2018,2,2,59,Winter,0,Train
2018-03-01,noida_sector_1,380.0,Very Poor,224.9,371.1,71.4,21.4,15.1,3.47,23.9,0.1,16.0,72.9,4.7,318.0,1027.2,2018,3,3,60,Spring,0,Train
2018-03-02,noida_sector_1,434.0,Severe,232.9,464.3,69.7,26.9,13.4,3.62,22.0,0.09,17.9,65.7,8.1,10.0,1025.7,2018,3,4,61,Spring,0,Train
2018-03-03,noida_sector_1,407.0,Severe,261.8,418.9,59.4,29.3,14.2,3.55,20.3,0.1,15.2,69.1,4.4,13.0,1025.5,2018,3,5,62,Spring,0,Train
2018-03-04,noida_sector_1,390.0,Very Poor,237.9,388.5,62.1,23.4,15.1,3.46,23.7,0.09,17.6,68.5,5.9,61.0,1024.7,2018,3,6,63,Spring,0,Train
2018-03-05,noida_sector_1,372.0,Very Poor,213.6,319.1,60.5,23.5,14.6,3.55,23.2,0.1,14.8,76.8,7.5,344.0,1025.6,2018,3,0,64,Spring,0,Train
2018-03-06,noida_sector_1,440.0,Severe,256.6,470.5,71.0,28.5,14.3,3.1,22.1,0.09,14.3,68.1,6.6,12.0,1023.4,2018,3,1,65,Spring,0,Train
2018-03-07,noida_sector_1,395.0,Very Poor,244.5,389.8,68.3,22.2,12.9,3.24,28.1,0.09,19.2,73.0,8.5,2.0,1023.2,2018,3,2,66,Spring,0,Train
2018-03-08,noida_sector_1,427.0,Severe,229.3,457.0,65.5,26.5,16.7,3.02,32.8,0.09,17.6,69.0,6.9,330.0,1025.0,2018,3,3,67,Spring,0,Train
2018-03-09,noida_sector_1,423.0,Severe,285.2,445.8,62.0,19.2,23.6,3.16,23.6,0.1,13.8,64.1,5.0,337.0,1025.6,2018,3,4,68,Spring,0,Train
2018-03-10,noida_sector_1,424.0,Severe,286.3,365.0,71.6,30.2,13.4,3.28,19.9,0.08,16.4,68.9,0.8,304.0,1023.8,2018,3,5,69,Spring,0,Train
2018-03-11,noida_sector_1,395.0,Very Poor,244.0,319.7,60.4,25.7,13.5,3.25,39.7,0.09,17.6,76.4,3.8,326.0,1022.7,2018,3,6,70,Spring,0,Train
2018-03-12,noida_sector_1,379.0,Very Poor,222.9,339.9,71.2,27.2,18.7,3.22,21.3,0.08,17.7,74.5,4.6,10.0,1021.8,2018,3,0,71,Spring,0,Train
2018-03-13,noida_sector_1,395.0,Very Poor,244.6,376.9,65.1,26.9,21.7,3.21,39.4,0.09,16.9,75.1,5.4,340.0,1025.9,2018,3,1,72,Spring,0,Train
2018-03-14,noida_sector_1,389.0,Very Poor,236.4,368.1,55.5,28.2,14.1,3.57,31.9,0.09,21.4,72.1,9.6,38.0,1022.2,2018,3,2,73,Spring,0,Train
2018-03-15,noida_sector_1,410.0,Severe,265.9,407.5,58.2,26.0,14.1,3.19,31.8,0.08,14.3,59.1,6.7,296.0,1021.0,2018,3,3,74,Spring,0,Train
2018-03-16,noida_sector_1,408.0,Severe,263.4,368.7,59.5,26.8,13.9,2.93,36.0,0.08,16.9,72.6,5.3,312.0,1023.9,2018,3,4,75,Spring,0,Train
2018-03-17,noida_sector_1,400.0,Very Poor,250.6,386.0,63.5,19.6,13.0,3.29,31.8,0.09,18.5,69.0,8.8,2.0,1018.7,2018,3,5,76,Spring,0,Train
2018-03-18,noida_sector_1,363.0,Very Poor,202.9,306.6,62.0,27.7,14.8,2.9,38.5,0.1,19.7,66.5,7.9,4.0,1022.8,2018,3,6,77,Spring,0,Train
2018-03-19,noida_sector_1,361.0,Very Poor,199.5,340.0,60.1,29.2,11.8,2.77,36.2,0.09,18.2,70.4,6.4,344.0,1019.3,2018,3,0,78,Spring,0,Train
2018-03-20,noida_sector_1,375.0,Very Poor,217.6,345.4,63.5,23.9,17.6,2.96,24.6,0.07,20.5,70.8,4.5,329.0,1020.2,2018,3,1,79,Spring,0,Train
2018-03-21,noida_sector_1,390.0,Very Poor,238.0,299.0,58.0,20.4,15.4,2.99,21.1,0.08,20.7,74.2,2.7,324.0,1022.0,2018,3,2,80,Spring,0,Train
2018-03-22,noida_sector_1,362.0,Very Poor,200.9,345.6,56.9,29.6,15.0,2.43,36.7,0.09,21.6,62.5,6.3,36.0,1022.0,2018,3,3,81,Spring,0,Train
2018-03-23,noida_sector_1,365.0,Very Poor,204.8,333.3,59.0,27.0,18.5,3.15,31.2,0.08,19.0,70.2,10.5,351.0,1017.7,2018,3,4,82,Spring,0,Train
2018-03-24,noida_sector_1,349.0,Very Poor,184.5,327.1,55.0,23.6,15.7,3.06,37.1,0.07,15.7,68.7,10.0,304.0,1019.3,2018,3,5,83,Spring,0,Train
2018-03-25,noida_sector_1,363.0,Very Poor,201.9,341.0,52.9,21.1,14.6,2.95,47.9,0.08,18.1,68.4,9.1,312.0,1021.3,2018,3,6,84,Spring,0,Train
2018-03-26,noida_sector_1,355.0,Very Poor,192.7,338.2,73.7,25.0,14.0,2.78,43.7,0.08,19.4,67.4,8.5,322.0,1019.1,2018,3,0,85,Spring,0,Train
2018-03-27,noida_sector_1,358.0,Very Poor,195.5,342.7,70.1,18.7,13.6,2.94,42.7,0.08,17.9,71.5,6.4,336.0,1020.7,2018,3,1,86,Spring,0,Train
2018-03-28,noida_sector_1,342.0,Very Poor,175.8,271.8,52.6,29.1,18.8,2.68,45.5,0.07,18.9,74.6,8.2,321.0,1018.7,2018,3,2,87,Spring,0,Train
2018-03-29,noida_sector_1,352.0,Very Poor,188.6,301.8,59.3,25.1,16.2,2.49,50.1,0.06,20.0,69.5,8.9,345.0,1020.5,2018,3,3,88,Spring,0,Train
2018-03-30,noida_sector_1,362.0,Very Poor,201.4,332.2,57.9,25.0,13.3,2.77,41.8,0.08,20.3,51.9,8.3,2.0,1018.0,2018,3,4,89,Spring,0,Train
2018-03-31,noida_sector_1,359.0,Very Poor,196.8,370.8,62.4,24.6,15.1,2.73,36.5,0.07,20.3,69.6,6.2,358.0,1016.8,2018,3,5,90,Spring,0,Train
2018-04-01,noida_sector_1,338.0,Very Poor,170.1,357.8,54.7,26.6,12.3,2.83,41.1,0.07,24.4,64.2,7.6,15.0,1016.1,2018,4,6,91,Spring,0,Train
2018-04-02,noida_sector_1,377.0,Very Poor,220.8,350.5,55.7,26.3,12.1,2.56,39.9,0.07,20.3,68.5,3.5,21.0,1018.6,2018,4,0,92,Spring,0,Train
2018-04-03,noida_sector_1,362.0,Very Poor,200.7,376.1,53.9,22.6,18.7,2.63,49.5,0.07,25.2,68.5,3.5,36.0,1017.6,2018,4,1,93,Spring,0,Train
2018-04-04,noida_sector_1,344.0,Very Poor,177.3,370.6,57.9,23.2,14.2,2.53,35.2,0.07,20.9,64.5,6.1,37.0,1018.0,2018,4,2,94,Spring,0,Train
2018-04-05,noida_sector_1,358.0,Very Poor,196.1,354.3,58.4,24.1,17.3,2.71,48.0,0.08,23.6,69.2,9.9,319.0,1017.2,2018,4,3,95,Spring,0,Train
2018-04-06,noida_sector_1,348.0,Very Poor,183.1,315.5,55.7,28.0,13.2,2.24,44.7,0.07,21.4,64.2,3.2,16.0,1016.4,2018,4,4,96,Spring,0,Train
2018-04-07,noida_sector_1,347.0,Very Poor,181.8,324.4,58.1,22.4,17.6,2.94,51.2,0.08,22.3,64.1,8.7,305.0,1017.7,2018,4,5,97,Spring,0,Train
2018-04-08,noida_sector_1,331.0,Very Poor,160.8,321.4,62.3,24.0,17.5,2.17,69.6,0.07,21.8,64.2,5.1,323.0,1014.7,2018,4,6,98,Spring,0,Train
2018-04-09,noida_sector_1,309.0,Very Poor,132.5,355.1,53.8,29.5,13.2,2.44,51.4,0.07,23.3,69.2,8.5,339.0,1015.8,2018,4,0,99,Spring,0,Train
2018-04-10,noida_sector_1,334.0,Very Poor,164.6,296.7,55.2,26.7,17.8,2.29,52.2,0.06,22.2,64.5,10.6,335.0,1013.3,2018,4,1,100,Spring,0,Train
2018-04-11,noida_sector_1,357.0,Very Poor,195.0,313.1,57.6,23.9,15.1,2.91,50.5,0.07,24.0,63.9,9.2,332.0,1014.2,2018,4,2,101,Spring,0,Train
2018-04-12,noida_sector_1,360.0,Very Poor,198.0,309.6,50.2,26.2,14.5,2.19,60.9,0.06,25.3,60.4,9.3,37.0,1013.8,2018,4,3,102,Spring,0,Train
2018-04-13,noida_sector_1,349.0,Very Poor,184.6,347.8,37.6,23.3,18.1,2.33,58.6,0.07,19.3,61.9,10.6,2.0,1015.2,2018,4,4,103,Spring,0,Train
2018-04-14,noida_sector_1,349.0,Very Poor,141.2,389.6,49.7,29.3,12.2,2.5,63.1,0.08,22.1,65.4,8.9,302.0,1015.0,2018,4,5,104,Spring,0,Train
2018-04-15,noida_sector_1,329.0,Very Poor,158.0,322.8,58.8,21.0,16.2,2.5,56.5,0.06,24.3,58.3,8.6,315.0,1013.5,2018,4,6,105,Spring,0,Train
2018-04-16,noida_sector_1,327.0,Very Poor,155.8,275.3,53.2,24.9,17.7,2.14,45.3,0.06,25.2,61.8,8.8,30.0,1013.0,2018,4,0,106,Spring,0,Train
2018-04-17,noida_sector_1,322.0,Very Poor,149.2,268.2,55.5,24.1,14.8,2.21,49.9,0.05,24.7,62.6,10.9,27.0,1013.4,2018,4,1,107,Spring,0,Train
2018-04-18,noida_sector_1,301.0,Very Poor,122.4,342.7,44.5,20.8,15.5,2.61,59.1,0.06,23.8,65.4,9.5,11.0,1010.1,2018,4,2,108,Spring,0,Train
2018-04-19,noida_sector_1,322.0,Very Poor,149.8,300.1,74.9,23.5,17.6,2.37,54.9,0.06,22.9,66.0,7.5,347.0,1013.5,2018,4,3,109,Spring,0,Train
2018-04-20,noida_sector_1,306.0,Very Poor,128.7,280.2,55.4,25.0,18.4,2.24,62.5,0.06,24.2,61.6,10.7,347.0,1012.3,2018,4,4,110,Spring,0,Train
2018-04-21,noida_sector_1,281.0,Poor,114.3,321.6,58.3,20.8,17.7,2.13,70.2,0.06,24.5,67.1,7.1,27.0,1012.9,2018,4,5,111,Spring,0,Train
2018-04-22,noida_sector_1,321.0,Very Poor,147.6,246.5,46.1,26.6,15.8,1.92,61.9,0.06,27.8,59.3,9.4,24.0,1010.5,2018,4,6,112,Spring,0,Train
2018-04-23,noida_sector_1,324.0,Very Poor,152.4,242.6,52.4,25.0,15.5,2.31,64.8,0.06,20.9,62.2,9.7,327.0,1010.0,2018,4,0,113,Spring,0,Train
2018-04-24,noida_sector_1,315.0,Very Poor,140.6,294.1,56.6,24.7,18.1,2.1,59.4,0.07,29.4,52.8,9.4,21.0,1011.0,2018,4,1,114,Spring,0,Train
2018-04-25,noida_sector_1,321.0,Very Poor,147.5,250.9,57.4,17.7,19.4,2.28,62.7,0.06,27.6,69.8,10.7,345.0,1010.5,2018,4,2,115,Spring,0,Train
2018-04-26,noida_sector_1,318.0,Very Poor,144.5,280.8,49.9,22.8,16.0,1.92,69.5,0.06,27.4,61.7,9.6,13.0,1010.9,2018,4,3,116,Spring,0,Train
2018-04-27,noida_sector_1,327.0,Very Poor,156.1,275.6,52.9,23.3,19.7,2.31,61.2,0.06,27.6,53.5,9.7,318.0,1010.1,2018,4,4,117,Spring,0,Train
2018-04-28,noida_sector_1,324.0,Very Poor,152.3,237.9,49.8,25.0,16.0,2.24,58.4,0.06,27.8,50.2,8.4,325.0,1009.7,2018,4,5,118,Spring,0,Train
2018-04-29,noida_sector_1,304.0,Very Poor,125.5,227.2,51.3,22.1,14.6,1.45,64.7,0.05,30.8,62.4,7.9,356.0,1010.5,2018,4,6,119,Spring,0,Train
2018-04-30,noida_sector_1,255.0,Poor,104.4,305.3,53.1,23.0,17.4,2.01,46.6,0.04,26.3,63.4,10.5,348.0,1008.0,2018,4,0,120,Spring,0,Train
2018-05-01,noida_sector_1,324.0,Very Poor,152.1,278.9,55.9,17.9,11.8,2.22,55.7,0.06,30.5,28.5,11.4,274.0,1008.2,2018,5,1,121,Summer,0,Train
2018-05-02,noida_sector_1,311.0,Very Poor,135.4,227.3,46.8,23.0,18.1,1.68,71.1,0.06,30.3,27.7,10.6,317.0,1007.3,2018,5,2,122,Summer,0,Train
2018-05-03,noida_sector_1,293.0,Poor,118.1,225.3,55.2,26.6,13.6,1.65,66.3,0.05,28.7,32.9,9.8,317.0,1009.6,2018,5,3,123,Summer,0,Train
2018-05-04,noida_sector_1,303.0,Very Poor,124.1,302.2,46.6,25.7,16.5,1.98,60.7,0.05,27.9,31.5,5.7,341.0,1008.6,2018,5,4,124,Summer,0,Train
2018-05-05,noida_sector_1,316.0,Very Poor,141.4,271.8,47.1,18.5,12.2,1.53,62.1,0.03,32.0,38.2,8.5,9.0,1009.8,2018,5,5,125,Summer,0,Train
2018-05-06,noida_sector_1,305.0,Very Poor,126.9,244.9,55.7,19.2,13.7,1.76,52.1,0.05,27.9,34.7,7.3,14.0,1006.6,2018,5,6,126,Summer,0,Train
2018-05-07,noida_sector_1,311.0,Very Poor,134.4,252.0,52.0,25.3,14.1,1.84,67.8,0.05,26.0,39.4,12.6,305.0,1008.7,2018,5,0,127,Summer,0,Train
2018-05-08,noida_sector_1,307.0,Very Poor,130.0,231.7,48.5,21.2,16.6,1.42,71.4,0.04,31.4,25.8,11.6,345.0,1007.1,2018,5,1,128,Summer,0,Train
2018-05-09,noida_sector_1,271.0,Poor,111.4,274.9,46.6,18.8,12.6,1.74,71.8,0.05,25.5,37.1,7.9,358.0,1008.7,2018,5,2,129,Summer,0,Train
2018-05-10,noida_sector_1,301.0,Very Poor,121.8,209.2,60.1,23.5,15.8,1.74,67.4,0.05,32.0,25.4,13.0,321.0,1005.4,2018,5,3,130,Summer,0,Train
2018-05-11,noida_sector_1,224.0,Poor,79.6,274.8,48.0,24.9,15.4,1.6,66.4,0.06,33.7,45.5,9.3,17.0,1006.4,2018,5,4,131,Summer,0,Train
2018-05-12,noida_sector_1,282.0,Poor,114.6,194.6,41.0,27.7,19.0,1.5,72.9,0.05,29.7,33.7,9.3,14.0,1007.5,2018,5,5,132,Summer,0,Train
2018-05-13,noida_sector_1,243.0,Poor,103.0,202.6,43.5,17.4,14.0,1.49,74.0,0.05,32.3,35.7,9.7,4.0,1006.1,2018,5,6,133,Summer,0,Train
2018-05-14,noida_sector_1,253.0,Poor,105.9,224.7,52.0,23.5,14.9,1.59,55.7,0.04,30.9,44.2,6.9,334.0,1005.7,2018,5,0,134,Summer,0,Train
2018-05-15,noida_sector_1,205.0,Poor,91.7,194.1,51.8,16.3,12.6,1.43,72.7,0.05,32.3,43.5,7.3,327.0,1005.7,2018,5,1,135,Summer,0,Train
2018-05-16,noida_sector_1,221.0,Poor,96.5,217.4,55.0,23.1,18.5,1.42,73.4,0.04,30.0,33.2,10.9,325.0,1005.8,2018,5,2,136,Summer,0,Train
2018-05-17,noida_sector_1,239.0,Poor,101.9,211.3,49.0,23.8,16.0,1.17,74.4,0.04,31.7,39.6,10.6,311.0,1004.6,2018,5,3,137,Summer,0,Train
2018-05-18,noida_sector_1,179.0,Moderate,83.4,219.3,31.7,24.6,14.9,1.44,64.4,0.05,30.2,37.2,9.8,267.0,1005.7,2018,5,4,138,Summer,0,Train
2018-05-19,noida_sector_1,241.0,Poor,102.3,200.2,59.2,21.5,12.0,1.25,62.1,0.04,32.7,49.7,9.9,350.0,1005.1,2018,5,5,139,Summer,0,Train
2018-05-20,noida_sector_1,184.0,Moderate,85.3,195.5,55.0,18.3,17.7,1.29,74.2,0.04,33.2,41.1,12.4,314.0,1004.1,2018,5,6,140,Summer,0,Train
2018-05-21,noida_sector_1,269.0,Poor,110.7,232.8,49.1,17.1,18.6,1.4,76.3,0.03,30.2,33.9,11.0,302.0,1003.9,2018,5,0,141,Summer,0,Train
2018-05-22,noida_sector_1,172.0,Moderate,73.5,208.6,54.9,21.1,15.2,1.03,68.6,0.04,31.7,36.3,9.9,304.0,1002.9,2018,5,1,142,Summer,0,Train
2018-05-23,noida_sector_1,197.0,Moderate,89.1,192.6,56.8,28.5,14.2,1.08,73.6,0.05,32.1,39.4,15.2,358.0,1002.9,2018,5,2,143,Summer,0,Train
2018-05-24,noida_sector_1,220.0,Poor,96.0,178.8,51.3,31.7,13.1,1.43,70.2,0.04,30.3,43.2,9.3,314.0,1003.8,2018,5,3,144,Summer,0,Train
2018-05-25,noida_sector_1,238.0,Poor,101.5,187.9,41.9,27.1,14.7,1.55,73.2,0.03,31.2,37.9,11.1,307.0,1002.9,2018,5,4,145,Summer,0,Train
2018-05-26,noida_sector_1,172.0,Moderate,81.7,205.1,50.0,14.8,13.8,1.77,78.6,0.04,36.5,40.9,9.1,10.0,1007.0,2018,5,5,146,Summer,0,Train
2018-05-27,noida_sector_1,171.0,Moderate,81.5,179.9,49.8,18.2,15.5,1.13,73.2,0.03,32.1,37.9,12.3,324.0,1001.2,2018,5,6,147,Summer,0,Train
2018-05-28,noida_sector_1,165.0,Moderate,79.4,198.5,43.4,16.3,12.5,1.54,85.8,0.04,32.7,42.8,12.3,261.0,1003.7,2018,5,0,148,Summer,0,Train
2018-05-29,noida_sector_1,217.0,Poor,95.2,186.6,40.9,16.0,14.2,0.74,79.7,0.04,35.2,43.4,4.3,310.0,1000.5,2018,5,1,149,Summer,0,Train
2018-05-30,noida_sector_1,169.0,Moderate,80.7,155.5,48.1,24.4,13.0,1.29,75.6,0.03,34.5,37.2,12.9,314.0,1003.0,2018,5,2,150,Summer,0,Train
2018-05-31,noida_sector_1,170.0,Moderate,81.0,192.3,42.8,25.0,13.4,1.16,69.3,0.03,38.2,40.2,8.6,271.0,1003.6,2018,5,3,151,Summer,0,Train
2018-06-01,noida_sector_1,149.0,Moderate,73.4,174.8,47.2,23.2,17.4,1.62,71.1,0.02,32.7,44.0,11.6,316.0,999.6,2018,6,4,152,Summer,0,Train
2018-06-02,noida_sector_1,160.0,Moderate,78.1,164.9,50.5,18.1,13.7,0.97,72.6,0.04,36.7,46.6,13.2,284.0,999.5,2018,6,5,153,Summer,0,Train
2018-06-03,noida_sector_1,169.0,Moderate,80.7,166.0,55.4,20.8,16.0,0.95,85.4,0.03,32.9,44.1,13.4,335.0,1000.4,2018,6,6,154,Summer,0,Train
2018-06-04,noida_sector_1,203.0,Poor,91.0,166.9,55.1,20.9,14.8,1.22,79.6,0.03,36.9,37.8,12.9,307.0,1003.8,2018,6,0,155,Summer,0,Train
2018-06-05,noida_sector_1,149.0,Moderate,70.7,173.9,45.6,20.1,16.8,1.3,79.1,0.04,33.4,41.5,7.9,324.0,1001.1,2018,6,1,156,Summer,0,Train
2018-06-06,noida_sector_1,192.0,Moderate,87.6,146.0,54.2,20.9,15.3,1.16,83.4,0.04,33.8,46.9,15.6,327.0,1001.0,2018,6,2,157,Summer,0,Train
2018-06-07,noida_sector_1,144.0,Moderate,73.2,138.6,41.4,18.1,17.9,0.83,78.3,0.02,36.9,44.4,12.4,277.0,999.2,2018,6,3,158,Summer,0,Train
2018-06-08,noida_sector_1,149.0,Moderate,74.8,152.0,37.2,20.8,16.8,0.99,81.4,0.02,35.1,49.0,12.4,305.0,1001.3,2018,6,4,159,Summer,0,Train
2018-06-09,noida_sector_1,133.0,Moderate,69.9,120.9,50.5,25.6,13.4,1.2,82.1,0.03,34.1,43.3,13.4,300.0,999.5,2018,6,5,160,Summer,0,Train
2018-06-10,noida_sector_1,134.0,Moderate,70.3,135.1,46.3,18.5,14.1,0.82,74.0,0.03,35.8,50.6,11.3,263.0,1001.5,2018,6,6,161,Summer,0,Train
2018-06-11,noida_sector_1,142.0,Moderate,72.7,122.4,43.0,24.7,13.1,0.89,72.7,0.04,36.0,51.4,11.5,307.0,998.6,2018,6,0,162,Summer,0,Train
2018-06-12,noida_sector_1,138.0,Moderate,71.4,112.3,49.1,18.7,17.4,1.43,70.8,0.03,34.8,48.3,9.7,287.0,998.7,2018,6,1,163,Summer,0,Train
2018-06-13,noida_sector_1,124.0,Moderate,55.2,137.2,52.1,21.0,13.1,0.87,79.7,0.03,37.0,42.2,11.4,320.0,999.1,2018,6,2,164,Summer,0,Train
2018-06-14,noida_sector_1,110.0,Moderate,59.3,116.0,45.6,20.1,14.6,1.02,86.0,0.04,39.8,49.0,6.1,269.0,999.5,2018,6,3,165,Summer,0,Train
2018-06-15,noida_sector_1,112.0,Moderate,63.4,118.2,40.9,21.8,13.3,1.06,95.5,0.03,37.2,55.1,12.9,325.0,999.4,2018,6,4,166,Summer,0,Train
2018-06-16,noida_sector_1,106.0,Moderate,54.8,109.7,49.9,20.0,14.6,0.78,66.4,0.03,38.6,51.4,13.1,289.0,999.9,2018,6,5,167,Summer,0,Train
2018-06-17,noida_sector_1,115.0,Moderate,64.5,111.6,46.0,23.9,15.9,0.94,84.5,0.03,38.1,52.5,10.8,256.0,998.9,2018,6,6,168,Summer,0,Train
2018-06-18,noida_sector_1,119.0,Moderate,65.9,127.1,52.9,22.7,16.7,0.89,75.5,0.01,38.5,53.5,12.6,311.0,998.1,2018,6,0,169,Summer,0,Train
2018-06-19,noida_sector_1,169.0,Moderate,80.9,107.7,51.5,17.4,12.9,1.19,76.4,0.03,37.6,48.2,10.6,322.0,997.2,2018,6,1,170,Summer,0,Train
2018-06-20,noida_sector_1,102.0,Moderate,60.7,102.1,40.4,14.3,16.6,0.61,79.9,0.03,34.5,57.6,10.0,3.0,998.8,2018,6,2,171,Summer,0,Train
2018-06-21,noida_sector_1,119.0,Moderate,65.8,115.3,35.2,22.7,17.0,1.1,74.0,0.03,35.8,52.6,13.2,277.0,997.2,2018,6,3,172,Summer,0,Train
2018-06-22,noida_sector_1,104.0,Moderate,61.3,96.1,42.5,20.0,16.7,0.63,79.8,0.03,38.0,52.1,10.9,301.0,1000.6,2018,6,4,173,Summer,0,Train
2018-06-23,noida_sector_1,101.0,Moderate,60.4,81.2,51.1,25.5,16.9,0.69,80.7,0.02,38.0,52.7,11.7,327.0,996.9,2018,6,5,174,Summer,0,Train
2018-06-24,noida_sector_1,89.0,Satisfactory,49.8,89.6,39.8,19.6,10.6,0.89,82.9,0.02,36.2,54.3,12.8,297.0,1000.8,2018,6,6,175,Summer,0,Train
2018-06-25,noida_sector_1,144.0,Moderate,73.3,99.1,47.0,25.2,14.8,0.68,72.0,0.02,36.8,48.1,11.3,289.0,998.3,2018,6,0,176,Summer,0,Train
2018-06-26,noida_sector_1,111.0,Moderate,58.7,117.8,48.3,21.2,13.2,0.75,70.5,0.03,38.4,57.0,12.8,287.0,1000.7,2018,6,1,177,Summer,0,Train
